,Timestamp,InventoryType,Ad - Length,Ad- Width,Ad Size,Ad Type,Platform,Device Type,Format,Available_Impressions,Matched_Queries,Impressions,Clicks,Spend,Fee,Revenue,CTR,CPM,CPC,hcluster
5190,2020-9-30-3,Format3,480,70,33600,Inter217,Web,Desktop,Video,676986,238401,213341,823,357.12,0.35,232.13,0.39,1.67,0.43,4
5191,2020-9-4-3,Format7,300,600,180000,Inter217,Web,Desktop,Video,50987,33137,29039,2730,357.27,0.35,232.23,9.4,12.3,0.13,3
5192,2020-10-16-1,Format3,480,70,33600,Inter226,Web,Mobile,Video,487117,289252,275656,823,357.3,0.35,232.24,0.3,1.3,0.43,4
5193,2020-9-8-2,Format5,720,300,216000,Inter220,Web,Mobile,Video,43333,25845,23027,2689,357.42,0.35,232.33,11.68,15.52,0.13,3
5194,2020-9-4-4,Format6,336,250,84000,Inter229,Video,Desktop,Video,583366,258957,243449,684,358.49,0.35,233.02,0.28,1.47,0.52,4
5195,2020-10-27-8,Format4,120,600,72000,Inter220,Web,Mobile,Display,28403,23912,17713,3847,358.52,0.35,233.04,21.72,20.24,0.09,2
5196,2020-10-30-2,Format5,720,300,216000,Inter229,Video,Desktop,Video,48711,32804,28331,3850,358.87,0.35,233.27,13.59,12.67,0.09,3
5197,2020-9-28-5,Format5,720,300,216000,inter230,Video,Mobile,Video,50705,32829,28134,3267,359.16,0.35,233.46,11.61,12.77,0.11,3
5198,2020-9-8-4,Format3,480,70,33600,Inter223,Web,Mobile,Display,616175,258968,244593,757,359.28,0.35,233.53,0.31,1.47,0.47,4
5199,2020-9-6-4,Format3,480,70,33600,Inter219,Video,Desktop,Video,630157,269822,251385,772,359.43,0.35,233.63,0.31,1.43,0.47,4
5200,2020-10-22-18,Format6,336,250,84000,Inter225,Video,Mobile,Video,40884,30309,21706,4015,359.88,0.35,233.92,18.5,16.58,0.09,3
5201,2020-11-16-3,Format5,720,300,216000,Inter225,Video,Mobile,Video,55769,37337,31528,4264,360.28,0.35,234.18,13.52,11.43,0.08,3
5202,2020-10-11-3,Format5,720,300,216000,Inter227,App,Mobile,Video,60257,36792,30240,3909,362.51,0.35,235.63,12.93,11.99,0.09,3
5203,2020-11-21-4,Format5,720,300,216000,Inter226,Web,Mobile,Video,57891,34631,29044,3950,362.79,0.35,235.81,13.6,12.49,0.09,3
5204,2020-9-13-2,Format7,300,600,180000,Inter220,Web,Mobile,Video,56797,33944,30072,3569,362.83,0.35,235.84,11.87,12.07,0.1,3
5205,2020-10-14-4,Format3,480,70,33600,Inter227,App,Mobile,Video,606833,229610,214421,724,363.51,0.35,236.28,0.34,1.7,0.5,4
5206,2020-10-31-1,Format4,120,600,72000,Inter219,Video,Desktop,Video,33291,27401,23197,3897,364.82,0.35,237.13,16.8,15.73,0.09,2
5207,2020-9-9-4,Format3,480,70,33600,Inter222,Video,Desktop,Display,616192,276345,258156,844,365.16,0.35,237.36,0.33,1.41,0.43,4
5208,2020-9-13-3,Format5,720,300,216000,Inter226,Web,Mobile,Video,71069,40102,34831,3305,365.79,0.35,237.77,9.49,10.5,0.11,3
5209,2020-11-16-3,Format6,336,250,84000,Inter219,Video,Desktop,Video,321225,180110,174307,509,365.86,0.35,237.81,0.29,2.1,0.72,4
5210,2020-11-11-1,Format4,120,600,72000,Inter224,Web,Desktop,Video,34917,26071,21789,3125,366.69,0.35,238.35,14.34,16.83,0.12,2
5211,2020-11-6-4,Format3,480,70,33600,inter230,Video,Mobile,Display,678593,255917,238550,691,366.89,0.35,238.48,0.29,1.54,0.53,4
5212,2020-9-28-4,Format5,720,300,216000,Inter221,App,Mobile,Video,58621,36950,31341,3331,366.97,0.35,238.53,10.63,11.71,0.11,3
5213,2020-10-24-9,Format4,120,600,72000,Inter217,Web,Desktop,Display,25234,20550,15593,3869,367.4,0.35,238.81,24.81,23.56,0.09,2
5214,2020-10-12-4,Format3,480,70,33600,Inter218,App,Mobile,Display,681618,268196,250841,865,368.07,0.35,239.25,0.34,1.47,0.43,4
5215,2020-9-9-3,Format3,480,70,33600,Inter224,Web,Desktop,Display,629770,272963,252196,773,368.5,0.35,239.52,0.31,1.46,0.48,4
5216,2020-10-25-16,Format4,120,600,72000,Inter218,App,Mobile,Display,60446,43997,34721,5852,368.73,0.35,239.67,16.85,10.62,0.06,2
5217,2020-9-14-3,Format3,480,70,33600,Inter228,Video,Mobile,Display,803771,267052,249683,996,368.83,0.35,239.74,0.4,1.48,0.37,4
5218,2020-10-25-14,Format4,120,600,72000,Inter220,Web,Mobile,Video,55766,41970,33413,5856,369.01,0.35,239.86,17.53,11.04,0.06,2
5219,2020-9-15-2,Format3,480,70,33600,Inter226,Web,Mobile,Display,799897,291327,272856,999,369.43,0.35,240.13,0.37,1.35,0.37,4
5220,2020-10-1-5,Format5,720,300,216000,Inter221,App,Mobile,Video,55585,35462,30814,3532,369.63,0.35,240.26,11.46,12.0,0.1,3
5221,2020-10-23-2,Format5,720,300,216000,Inter222,Video,Desktop,Video,52026,33686,29203,3768,370.02,0.35,240.52,12.9,12.67,0.1,3
5222,2020-9-19-3,Format3,480,70,33600,Inter223,Web,Mobile,Video,657634,234005,218422,852,370.04,0.35,240.53,0.39,1.69,0.43,4
5223,2020-11-22-0,Format5,720,300,216000,Inter225,Video,Mobile,Display,50389,40003,32308,3602,370.35,0.35,240.73,11.15,11.46,0.1,3
5224,2020-10-30-4,Format3,480,70,33600,Inter228,Video,Mobile,Display,607907,257762,240927,715,370.41,0.35,240.77,0.3,1.54,0.52,4
5225,2020-10-3-4,Format6,336,250,84000,Inter220,Web,Mobile,Display,663298,216492,198476,868,370.77,0.35,241.0,0.44,1.87,0.43,4
5226,2020-10-26-21,Format4,120,600,72000,Inter222,Video,Desktop,Display,67771,44818,34259,5891,371.24,0.35,241.3,17.2,10.84,0.06,2
5227,2020-9-24-3,Format3,480,70,33600,Inter217,Web,Desktop,Video,644729,258544,239650,802,371.36,0.35,241.39,0.33,1.55,0.46,4
5228,2020-10-12-5,Format3,480,70,33600,Inter225,Video,Mobile,Display,623840,242799,225840,819,371.38,0.35,241.4,0.36,1.64,0.45,4
5229,2020-11-5-2,Format5,720,300,216000,Inter223,Web,Mobile,Display,53180,35778,30683,3846,371.45,0.35,241.44,12.53,12.11,0.1,3
5230,2020-10-16-4,Format3,480,70,33600,Inter229,Video,Desktop,Display,607017,258676,238669,775,371.79,0.35,241.67,0.32,1.56,0.48,4
5231,2020-9-19-5,Format5,720,300,216000,Inter221,App,Mobile,Video,48392,32731,28218,3493,372.03,0.35,241.82,12.38,13.18,0.11,3
5232,2020-10-8-3,Format3,480,70,33600,Inter228,Video,Mobile,Display,791250,234553,217832,922,372.08,0.35,241.85,0.42,1.71,0.4,4
5233,2020-11-11-2,Format3,480,70,33600,Inter228,Video,Mobile,Display,383809,243438,236416,567,372.18,0.35,241.92,0.24,1.57,0.66,4
5234,2020-10-25-13,Format4,120,600,72000,Inter223,Web,Mobile,Video,53135,41235,32947,5765,372.26,0.35,241.97,17.5,11.3,0.06,2
5235,2020-9-12-4,Format3,480,70,33600,Inter218,App,Mobile,Display,597752,243220,228077,771,372.66,0.35,242.23,0.34,1.63,0.48,4
5236,2020-11-23-1,Format5,720,300,216000,Inter223,Web,Mobile,Display,59300,43777,35393,3882,372.77,0.35,242.3,10.97,10.53,0.1,3
5237,2020-10-28-2,Format5,720,300,216000,Inter223,Web,Mobile,Display,53533,33748,29323,3867,372.88,0.35,242.37,13.19,12.72,0.1,3
5238,2020-10-26-13,Format4,120,600,72000,Inter229,Video,Desktop,Display,52079,40797,31343,5364,373.71,0.35,242.91,17.11,11.92,0.07,2
5239,2020-10-27-3,Format5,720,300,216000,Inter220,Web,Mobile,Video,84504,45198,38721,3890,373.78,0.35,242.96,10.05,9.65,0.1,3
5240,2020-9-13-3,Format3,480,70,33600,Inter228,Video,Mobile,Display,714070,272649,254522,881,374.17,0.35,243.21,0.35,1.47,0.42,4
5241,2020-10-26-12,Format4,120,600,72000,Inter221,App,Mobile,Display,50681,40688,31291,5344,374.16,0.35,243.21,17.08,11.96,0.07,2
5242,2020-9-3-4,Format3,480,70,33600,Inter221,App,Mobile,Display,593579,270272,253528,773,374.75,0.35,243.58,0.3,1.48,0.48,4
5243,2020-10-31-4,Format3,480,70,33600,Inter225,Video,Mobile,Display,645479,265942,248104,752,375.72,0.35,244.22,0.3,1.51,0.5,4
5244,2020-10-8-2,Format6,336,250,84000,inter230,Video,Mobile,Display,67570,41790,36543,4303,376.37,0.35,244.64,11.78,10.3,0.09,3
5245,2020-10-8-5,Format3,480,70,33600,Inter223,Web,Mobile,Display,749785,228545,213196,869,376.48,0.35,244.71,0.41,1.77,0.43,4
5246,2020-10-28-3,Format7,300,600,180000,Inter224,Web,Desktop,Video,74735,43647,37097,3723,377.17,0.35,245.16,10.04,10.17,0.1,3
5247,2020-9-30-4,Format3,480,70,33600,Inter223,Web,Mobile,Video,642080,220080,198375,795,377.45,0.35,245.34,0.4,1.9,0.47,4
5248,2020-10-14-3,Format5,720,300,216000,Inter226,Web,Mobile,Display,73369,43213,36631,3598,377.79,0.35,245.56,9.82,10.31,0.11,3
5249,2020-9-22-4,Format6,336,250,84000,inter230,Video,Mobile,Video,656220,231033,216715,829,378.27,0.35,245.87,0.38,1.75,0.46,4
5250,2020-10-13-6,Format6,336,250,84000,Inter217,Web,Desktop,Video,71991,38665,32509,3994,378.31,0.35,245.9,12.29,11.64,0.09,3
5251,2020-10-5-4,Format6,336,250,84000,Inter220,Web,Mobile,Video,79253,45991,38973,3664,378.47,0.35,246.0,9.4,9.71,0.1,3
5252,2020-9-25-4,Format3,480,70,33600,Inter220,Web,Mobile,Video,649785,259376,239998,793,378.85,0.35,246.25,0.33,1.58,0.48,4
5253,2020-10-6-4,Format5,720,300,216000,Inter226,Web,Mobile,Video,80301,46625,40600,4101,378.89,0.35,246.28,10.1,9.33,0.09,3
5254,2020-9-26-5,Format5,720,300,216000,Inter217,Web,Desktop,Display,30688,22693,19723,3749,379.12,0.35,246.43,19.01,19.22,0.1,3
5255,2020-10-5-1,Format3,480,70,33600,Inter221,App,Mobile,Video,606974,302045,291260,900,379.68,0.35,246.79,0.31,1.3,0.42,4
5256,2020-10-30-3,Format5,720,300,216000,Inter220,Web,Mobile,Display,70875,43056,35734,3916,380.0,0.35,247.0,10.96,10.63,0.1,3
5257,2020-11-20-5,Format7,300,600,180000,Inter222,Video,Desktop,Video,51397,33606,28659,4418,380.73,0.35,247.48,15.42,13.28,0.09,3
5258,2020-10-23-3,Format5,720,300,216000,Inter229,Video,Desktop,Video,72805,42859,36451,3423,381.02,0.35,247.67,9.39,10.45,0.11,3
5259,2020-10-2-4,Format3,480,70,33600,Inter224,Web,Desktop,Display,628269,227864,207123,867,381.34,0.35,247.87,0.42,1.84,0.44,4
5260,2020-10-6-3,Format5,720,300,216000,Inter221,App,Mobile,Video,67998,41338,36583,4311,382.56,0.35,248.66,11.78,10.46,0.09,3
5261,2020-9-30-5,Format5,720,300,216000,Inter218,App,Mobile,Video,52603,35624,30828,3719,382.87,0.35,248.87,12.06,12.42,0.1,3
5262,2020-11-3-4,Format3,480,70,33600,Inter221,App,Mobile,Display,704496,257261,242739,742,382.88,0.35,248.87,0.31,1.58,0.52,4
5263,2020-11-6-2,Format5,720,300,216000,Inter221,App,Mobile,Video,50596,34057,29107,3842,383.07,0.35,249.0,13.2,13.16,0.1,3
5264,2020-11-22-5,Format6,336,250,84000,Inter228,Video,Mobile,Display,53924,36553,30569,4052,383.11,0.35,249.02,13.26,12.53,0.09,3
5265,2020-11-9-3,Format3,480,70,33600,Inter224,Web,Desktop,Display,315505,201973,194928,420,383.46,0.35,249.25,0.22,1.97,0.91,4
5266,2020-10-14-1,Format3,480,70,33600,Inter220,Web,Mobile,Video,566544,312193,300886,849,383.86,0.35,249.51,0.28,1.28,0.45,4
5267,2020-11-8-1,Format4,120,600,72000,Inter218,App,Mobile,Display,48180,36662,31091,4611,383.94,0.35,249.56,14.83,12.35,0.08,2
5268,2020-11-2-4,Format3,480,70,33600,Inter226,Web,Mobile,Video,784019,282478,265555,866,384.86,0.35,250.16,0.33,1.45,0.44,4
5269,2020-9-5-3,Format5,720,300,216000,Inter228,Video,Mobile,Display,53181,34121,29854,2958,385.53,0.35,250.59,9.91,12.91,0.13,3
5270,2020-10-30-3,Format3,480,70,33600,Inter223,Web,Mobile,Video,697249,294127,275848,818,385.87,0.35,250.81,0.3,1.4,0.47,4
5271,2020-9-4-3,Format7,300,600,180000,Inter220,Web,Mobile,Video,381455,237816,232838,456,386.09,0.35,250.96,0.2,1.66,0.85,4
5272,2020-10-13-3,Format6,336,250,84000,Inter225,Video,Mobile,Display,724273,284598,267114,900,386.19,0.35,251.03,0.34,1.45,0.43,4
5273,2020-10-8-3,Format5,720,300,216000,Inter223,Web,Mobile,Video,80011,46463,40126,4013,386.32,0.35,251.11,10.0,9.63,0.1,3
5274,2020-9-19-4,Format3,480,70,33600,Inter227,App,Mobile,Video,665990,261218,245447,887,386.64,0.35,251.32,0.36,1.58,0.44,4
5275,2020-10-16-3,Format3,480,70,33600,Inter223,Web,Mobile,Video,701225,295889,272726,871,387.0,0.35,251.55,0.32,1.42,0.44,4
5276,2020-11-11-5,Format5,720,300,216000,Inter225,Video,Mobile,Video,48789,32753,28110,3260,387.08,0.35,251.6,11.6,13.77,0.12,3
5277,2020-10-24-2,Format5,720,300,216000,Inter224,Web,Desktop,Video,54223,35164,30430,3882,387.25,0.35,251.71,12.76,12.73,0.1,3
5278,2020-10-27-4,Format3,480,70,33600,inter230,Video,Mobile,Video,673328,287403,267501,743,387.93,0.35,252.15,0.28,1.45,0.52,4
5279,2020-10-18-5,Format5,720,300,216000,Inter222,Video,Desktop,Display,48894,34879,29112,3200,387.93,0.35,252.16,10.99,13.33,0.12,3
5280,2020-10-20-3,Format5,720,300,216000,Inter228,Video,Mobile,Display,85527,45499,39331,3707,388.61,0.35,252.6,9.43,9.88,0.1,3
5281,2020-10-9-4,Format3,480,70,33600,Inter221,App,Mobile,Video,670989,221473,204269,838,389.16,0.35,252.96,0.41,1.91,0.46,4
5282,2020-11-18-2,Format5,720,300,216000,Inter221,App,Mobile,Display,52618,35608,30935,4029,389.35,0.35,253.08,13.02,12.59,0.1,3
5283,2020-10-27-2,Format5,720,300,216000,Inter220,Web,Mobile,Video,62635,39268,34270,4364,389.51,0.35,253.18,12.73,11.37,0.09,3
5284,2020-11-21-5,Format5,720,300,216000,inter230,Video,Mobile,Video,55386,34363,28794,4364,389.89,0.35,253.43,15.16,13.54,0.09,3
5285,2020-11-9-1,Format4,120,600,72000,Inter222,Video,Desktop,Display,54783,36800,31350,4533,389.93,0.35,253.45,14.46,12.44,0.09,2
5286,2020-9-6-1,Format3,480,70,33600,Inter221,App,Mobile,Display,469197,290937,279044,805,389.98,0.35,253.49,0.29,1.4,0.48,4
5287,2020-9-18-3,Format1,300,250,75000,Inter228,Video,Mobile,Video,405343,246383,240955,435,390.36,0.35,253.73,0.18,1.62,0.9,4
5288,2020-10-16-2,Format5,720,300,216000,Inter226,Web,Mobile,Display,51411,33487,28973,3336,390.47,0.35,253.81,11.51,13.48,0.12,3
5289,2020-10-8-6,Format5,720,300,216000,Inter217,Web,Desktop,Display,63590,37915,32457,3964,390.69,0.35,253.95,12.21,12.04,0.1,3
5290,2020-9-17-4,Format3,480,70,33600,Inter222,Video,Desktop,Display,601182,253579,236562,820,390.79,0.35,254.01,0.35,1.65,0.48,4
5291,2020-11-22-4,Format5,720,300,216000,Inter228,Video,Mobile,Display,64538,42621,34743,4127,391.89,0.35,254.73,11.88,11.28,0.09,3
5292,2020-11-18-5,Format5,720,300,216000,Inter222,Video,Desktop,Video,45860,30836,25991,3281,391.96,0.35,254.77,12.62,15.08,0.12,3
5293,2020-9-7-5,Format6,336,250,84000,Inter219,Video,Desktop,Display,619166,293075,273707,1031,392.55,0.35,255.16,0.38,1.43,0.38,4
5294,2020-9-25-3,Format3,480,70,33600,Inter228,Video,Mobile,Display,673262,269106,249412,848,392.93,0.35,255.4,0.34,1.58,0.46,4
5295,2020-10-25-19,Format6,336,250,84000,Inter223,Web,Mobile,Display,61651,42808,33259,5920,393.04,0.35,255.47,17.8,11.82,0.07,3
5296,2020-9-14-4,Format7,300,600,180000,inter230,Video,Mobile,Display,414520,241115,236047,491,393.3,0.35,255.64,0.21,1.67,0.8,4
5297,2020-10-22-1,Format3,480,70,33600,Inter226,Web,Mobile,Video,575288,318833,307947,827,393.34,0.35,255.67,0.27,1.28,0.48,4
5298,2020-10-20-2,Format5,720,300,216000,Inter222,Video,Desktop,Video,67285,40680,35594,4154,394.26,0.35,256.27,11.67,11.08,0.09,3
5299,2020-9-14-2,Format5,720,300,216000,Inter224,Web,Desktop,Video,61550,38879,34743,3939,394.44,0.35,256.39,11.34,11.35,0.1,3
5300,2020-11-20-2,Format7,300,600,180000,Inter225,Video,Mobile,Display,53338,36689,31043,4744,394.58,0.35,256.47,15.28,12.71,0.08,3
5301,2020-11-5-3,Format3,480,70,33600,Inter226,Web,Mobile,Display,724173,276742,259628,808,394.76,0.35,256.59,0.31,1.52,0.49,4
5302,2020-10-7-5,Format3,480,70,33600,Inter227,App,Mobile,Video,752412,244230,228032,985,394.83,0.35,256.64,0.43,1.73,0.4,4
5303,2020-10-25-18,Format6,336,250,84000,Inter220,Web,Mobile,Video,61157,44678,35143,5990,395.06,0.35,256.79,17.04,11.24,0.07,3
5304,2020-9-11-2,Format6,336,250,84000,Inter218,App,Mobile,Display,787669,320406,299735,876,395.23,0.35,256.9,0.29,1.32,0.45,4
5305,2020-10-13-4,Format1,300,250,75000,Inter224,Web,Desktop,Display,391680,225256,221294,486,395.64,0.35,257.17,0.22,1.79,0.81,4
5306,2020-9-27-1,Format3,480,70,33600,Inter226,Web,Mobile,Display,493471,298437,286364,891,395.9,0.35,257.34,0.31,1.38,0.44,4
5307,2020-10-8-6,Format5,720,300,216000,Inter226,Web,Mobile,Display,51220,33748,29561,4313,397.09,0.35,258.11,14.59,13.43,0.09,3
5308,2020-10-13-6,Format3,480,70,33600,Inter217,Web,Desktop,Display,430708,234991,221888,747,398.01,0.35,258.71,0.34,1.79,0.53,4
5309,2020-10-31-2,Format6,336,250,84000,Inter225,Video,Mobile,Display,54580,36541,30905,4357,398.14,0.35,258.79,14.1,12.88,0.09,3
5310,2020-9-20-1,Format3,480,70,33600,Inter222,Video,Desktop,Video,496403,286439,276283,885,398.74,0.35,259.18,0.32,1.44,0.45,4
5311,2020-11-4-3,Format3,480,70,33600,Inter229,Video,Desktop,Display,779173,280258,264030,888,398.81,0.35,259.23,0.34,1.51,0.45,4
5312,2020-10-25-12,Format4,120,600,72000,Inter217,Web,Desktop,Display,52362,41227,32625,5805,399.24,0.35,259.5,17.79,12.24,0.07,2
5313,2020-11-4-23,Format6,336,250,84000,Inter224,Web,Desktop,Video,107196,60023,50126,8596,400.09,0.35,260.06,17.15,7.98,0.05,3
5314,2020-9-21-4,Format3,480,70,33600,Inter228,Video,Mobile,Display,653950,242864,224822,915,400.47,0.35,260.31,0.41,1.78,0.44,4
5315,2020-10-3-5,Format6,336,250,84000,Inter222,Video,Desktop,Display,58945,37935,33110,3865,401.9,0.35,261.24,11.67,12.14,0.1,3
5316,2020-9-14-5,Format3,480,70,33600,Inter227,App,Mobile,Display,657335,236815,222547,914,401.98,0.35,261.29,0.41,1.81,0.44,4
5317,2020-9-28-1,Format3,480,70,33600,Inter229,Video,Desktop,Video,547679,312958,300660,890,402.05,0.35,261.33,0.3,1.34,0.45,4
5318,2020-10-24-3,Format5,720,300,216000,Inter226,Web,Mobile,Display,79832,45836,38471,3647,402.11,0.35,261.37,9.48,10.45,0.11,3
5319,2020-9-14-3,Format5,720,300,216000,Inter225,Video,Mobile,Display,71423,43444,37833,3485,402.12,0.35,261.38,9.21,10.63,0.12,3
5320,2020-10-1-4,Format1,300,250,75000,Inter226,Web,Mobile,Video,458822,260489,256028,554,402.56,0.35,261.67,0.22,1.57,0.73,4
5321,2020-9-7-4,Format3,480,70,33600,Inter222,Video,Desktop,Video,588728,360210,333969,1550,402.84,0.35,261.84,0.46,1.21,0.26,4
5322,2020-11-2-6,Format4,120,600,72000,Inter221,App,Mobile,Display,32744,23969,20526,4880,403.03,0.35,261.97,23.77,19.64,0.08,2
5323,2020-10-28-17,Format4,120,600,72000,Inter226,Web,Mobile,Video,58759,42907,33982,5787,403.5,0.35,262.27,17.03,11.87,0.07,2
5324,2020-10-11-5,Format3,480,70,33600,Inter226,Web,Mobile,Video,665441,265195,248845,861,403.55,0.35,262.3,0.35,1.62,0.47,4
5325,2020-10-11-6,Format3,480,70,33600,Inter225,Video,Mobile,Display,420286,217885,207944,858,403.63,0.35,262.36,0.41,1.94,0.47,4
5326,2020-11-1-1,Format6,336,250,84000,Inter228,Video,Mobile,Display,53283,35828,30083,5038,403.97,0.35,262.58,16.75,13.43,0.08,3
5327,2020-10-11-4,Format5,720,300,216000,inter230,Video,Mobile,Video,74927,42626,34848,3795,404.11,0.35,262.67,10.89,11.6,0.11,3
5328,2020-10-20-4,Format1,300,250,75000,inter230,Video,Mobile,Display,381516,225429,220559,523,404.21,0.35,262.74,0.24,1.83,0.77,4
5329,2020-9-28-4,Format3,480,70,33600,Inter226,Web,Mobile,Display,690868,263742,242062,893,404.58,0.35,262.98,0.37,1.67,0.45,4
5330,2020-11-3-4,Format6,336,250,84000,Inter217,Web,Desktop,Video,386959,216860,212968,464,404.67,0.35,263.04,0.22,1.9,0.87,4
5331,2020-9-10-2,Format6,336,250,84000,Inter226,Web,Mobile,Video,74479,42836,37676,3732,404.87,0.35,263.17,9.91,10.75,0.11,3
5332,2020-10-28-1,Format3,480,70,33600,Inter224,Web,Desktop,Display,604455,328338,317869,780,404.87,0.35,263.17,0.25,1.27,0.52,4
5333,2020-10-11-4,Format3,480,70,33600,Inter221,App,Mobile,Display,677464,263931,247012,848,404.9,0.35,263.19,0.34,1.64,0.48,4
5334,2020-9-15-4,Format1,300,250,75000,Inter217,Web,Desktop,Video,392082,222492,217512,480,405.34,0.35,263.47,0.22,1.86,0.84,4
5335,2020-11-17-4,Format6,336,250,84000,Inter219,Video,Desktop,Display,414007,223977,219280,464,405.79,0.35,263.76,0.21,1.85,0.87,4
5336,2020-9-25-3,Format5,720,300,216000,Inter220,Web,Mobile,Video,70451,38576,33376,3594,406.07,0.35,263.94,10.77,12.17,0.11,3
5337,2020-11-23-4,Format5,720,300,216000,Inter225,Video,Mobile,Display,72017,46139,37794,4213,406.4,0.35,264.16,11.15,10.75,0.1,3
5338,2020-10-22-3,Format1,300,250,75000,Inter218,App,Mobile,Display,481132,292218,287063,502,406.94,0.35,264.51,0.17,1.42,0.81,4
5339,2020-10-25-20,Format4,120,600,72000,Inter222,Video,Desktop,Video,66709,45049,34150,6025,407.53,0.35,264.89,17.64,11.93,0.07,2
5340,2020-11-9-4,Format3,480,70,33600,Inter218,App,Mobile,Display,760720,291795,267606,882,407.73,0.35,265.03,0.33,1.52,0.46,4
5341,2020-9-15-2,Format5,720,300,216000,Inter221,App,Mobile,Video,84723,47553,42018,3943,408.39,0.35,265.45,9.38,9.72,0.1,3
5342,2020-10-25-21,Format4,120,600,72000,Inter219,Video,Desktop,Display,68229,44584,34045,5775,408.62,0.35,265.6,16.96,12.0,0.07,2
5343,2020-11-24-2,Format5,720,300,216000,Inter217,Web,Desktop,Display,54181,38040,32889,4578,408.83,0.35,265.74,13.92,12.43,0.09,3
5344,2020-9-7-1,Format3,480,70,33600,Inter219,Video,Desktop,Video,525007,291835,279428,861,409.52,0.35,266.19,0.31,1.47,0.48,4
5345,2020-11-24-4,Format1,300,250,75000,Inter229,Video,Desktop,Display,437408,234705,228361,473,410.32,0.35,266.71,0.21,1.8,0.87,4
5346,2020-10-26-18,Format4,120,600,72000,Inter220,Web,Mobile,Video,66453,45571,35854,6736,410.99,0.35,267.14,18.79,11.46,0.06,2
5347,2020-10-22-3,Format3,480,70,33600,Inter221,App,Mobile,Display,706780,297403,276817,956,411.42,0.35,267.42,0.35,1.49,0.43,4
5348,2020-9-16-3,Format7,300,600,180000,Inter223,Web,Mobile,Video,445927,257360,252527,465,411.63,0.35,267.56,0.18,1.63,0.89,4
5349,2020-9-3-1,Format3,480,70,33600,Inter218,App,Mobile,Video,395231,301636,293440,545,411.78,0.35,267.66,0.19,1.4,0.76,4
5350,2020-9-21-1,Format6,336,250,84000,Inter219,Video,Desktop,Display,520799,289301,279262,903,412.21,0.35,267.93,0.32,1.48,0.46,4
5351,2020-9-8-4,Format1,300,250,75000,Inter218,App,Mobile,Display,361536,219028,213785,513,413.24,0.35,268.61,0.24,1.93,0.81,4
5352,2020-10-10-4,Format3,480,70,33600,inter230,Video,Mobile,Display,646294,248660,229600,869,413.97,0.35,269.08,0.38,1.8,0.48,4
5353,2020-11-6-3,Format6,336,250,84000,Inter227,App,Mobile,Video,765088,284656,266482,830,414.0,0.35,269.1,0.31,1.55,0.5,4
5354,2020-9-5-5,Format3,480,70,33600,Inter217,Web,Desktop,Display,825958,318754,299061,887,414.06,0.35,269.14,0.3,1.38,0.47,4
5355,2020-11-16-4,Format5,720,300,216000,Inter221,App,Mobile,Video,73728,45625,38005,4336,414.36,0.35,269.34,11.41,10.9,0.1,3
5356,2020-10-12-6,Format5,720,300,216000,Inter221,App,Mobile,Display,54572,37568,31900,4797,414.59,0.35,269.48,15.04,13.0,0.09,3
5357,2020-10-20-3,Format3,480,70,33600,Inter218,App,Mobile,Video,734230,307202,286880,903,414.88,0.35,269.67,0.31,1.45,0.46,4
5358,2020-9-25-5,Format6,336,250,84000,Inter225,Video,Mobile,Video,49429,30801,26694,3382,414.9,0.35,269.69,12.67,15.54,0.12,3
5359,2020-11-18-2,Format6,336,250,84000,Inter224,Web,Desktop,Video,369823,242359,235778,607,414.92,0.35,269.7,0.26,1.76,0.68,4
5360,2020-9-21-3,Format5,720,300,216000,Inter221,App,Mobile,Display,85545,47871,40741,4074,415.12,0.35,269.83,10.0,10.19,0.1,3
